iter	Passed	Remaining
4728	20773	45119
4729	20777	45113
4730	20781	45107
4731	20786	45105
4732	20792	45104
4733	20796	45098
4734	20802	45096
4735	20806	45091
4736	20810	45086
4737	20813	45080
4738	20820	45080
4739	20824	45075
4740	20828	45069
4741	20834	45069
4742	20839	45065
4743	20842	45059
4744	20846	45054
4745	20852	45052
4746	20856	45047
4747	20860	45042
4748	20864	45037
4749	20870	45036
4750	20874	45030
4751	20878	45025
4752	20882	45020
4753	20887	45017
4754	20891	45012
4755	20895	45006
4756	20902	45008
4757	20906	45003
4758	20910	44998
4759	20915	44995
4760	20921	44993
4761	20925	44988
4762	20928	44982
4763	20933	44977
4764	20937	44973
4765	20941	44967
4766	20945	44961
4767	20950	44959
4768	20954	44954
4769	20958	44948
4770	20961	44942
4771	20967	44939
4772	20970	44933
4773	20974	44928
4774	20978	44922
4775	20984	44920
4776	20988	44915
4777	20991	44909
4778	20995	44903
4779	21000	44900
4780	21004	44895
4781	21008	44889
4782	21011	44883
4783	21016	44879
4784	21021	44875
4785	21024	44869
4786	21028	44864
4787	21033	44860
4788	21038	44857
4789	21042	44851
4790	21047	44848
4791	21051	44843
4792	21055	44838
4793	21059	44833
4794	21064	44830
4795	21069	44827
4796	21073	44821
4797	21077	44816
4798	21082	44814
4799	21086	44809
4800	21090	44803
4801	21095	44799
4802	21100	44798
4803	21104	44792
4804	21108	44787
4805	21113	44783
4806	21118	44780
4807	21122	44775
4808	21126	44769
4809	21132	44768
4810	21136	44763
4811	21139	44757
4812	21143	44752
4813	21149	44750
4814	21153	44745
4815	21157	44739
4816	21162	44737
4817	21168	44735
4818	21172	44730
4819	21176	44724
4820	21181	44721
4821	21185	44717
4822	21189	44712
4823	21193	44707
4824	21198	44704
4825	21202	44698
4826	21206	44693
4827	21211	44689
4828	21216	44687
4829	21220	44681
4830	21224	44675
4831	21229	44673
4832	21233	44668
4833	21237	44663
4834	21241	44657
4835	21245	44653
4836	21249	44648
4837	21253	44642
4838	21257	44637
4839	21269	44648
4840	21273	44643
4841	21279	44641
4842	21283	44637
4843	21287	44631
4844	21291	44625
4845	21296	44622
4846	21300	44617
4847	21304	44611
4848	21307	44605
4849	21314	44605
4850	21317	44600
4851	21321	44594
4852	21326	44591
4853	21331	44588
4854	21335	44582
4855	21339	44576
4856	21344	44574
4857	21348	44569
4858	21352	44563
4859	21356	44557
4860	21362	44557
4861	21366	44551
4862	21370	44546
4863	21373	44540
4864	21378	44536
4865	21382	44531
4866	21386	44526
4867	21390	44520
4868	21395	44517
4869	21399	44512
4870	21403	44506
4871	21407	44502
4872	21412	44498
4873	21417	44495
4874	21420	44489
4875	21427	44490
4876	21431	44485
4877	21435	44479
4878	21439	44473
4879	21444	44470
4880	21448	44465
4881	21452	44459
4882	21455	44454
4883	21460	44449
4884	21465	44446
4885	21469	44441
4886	21473	44435
4887	21478	44433
4888	21482	44427
4889	21486	44422
4890	21491	44418
4891	21496	44416
4892	21500	44411
4893	21504	44406
4894	21509	44403
4895	21514	44399
4896	21518	44394
4897	21522	44390
4898	21527	44385
4899	21531	44382
4900	21536	44377
4901	21541	44374
4902	21546	44371
4903	21550	44367
4904	21554	44362
4905	21559	44358
4906	21565	44356
4907	21569	44351
4908	21574	44349
4909	21578	44344
4910	21582	44339
4911	21586	44333
4912	21592	44332
4913	21597	44329
4914	21601	44324
4915	21607	44321
4916	21612	44319
4917	21617	44315
4918	21622	44313
4919	21629	44313
4920	21633	44308
4921	21637	44303
4922	21641	44299
4923	21646	44294
4924	21650	44289
4925	21655	44286
4926	21659	44282
4927	21664	44278
4928	21667	44272
4929	21672	44267
4930	21677	44265
4931	21682	44261
4932	21687	44258
4933	21692	44256
4934	21696	44250
4935	21700	44245
4936	21706	44243
4937	21710	44238
4938	21714	44232
4939	21717	44227
4940	21723	44224
4941	21727	44219
4942	21730	44213
4943	21734	44208
4944	21741	44208
4945	21745	44202
4946	21749	44197
4947	21754	44195
4948	21759	44191
4949	21763	44185
4950	21767	44180
4951	21772	44178
4952	21776	44173
4953	21780	44168
4954	21784	44162
4955	21791	44163
4956	21795	44158
4957	21799	44153
4958	21805	44151
4959	21809	44146
4960	21813	44141
4961	21817	44136
4962	21822	44133
4963	21826	44128
4964	21830	44122
4965	21835	44119
4966	21839	44114
4967	21844	44110
4968	21848	44105
4969	21853	44102
4970	21859	44100
4971	21862	44095
4972	21866	44089
4973	21872	44088
4974	21876	44083
4975	21880	44077
4976	21885	44075
4977	21890	44072
4978	21894	44066
4979	21898	44061
4980	21903	44057
4981	21907	44053
4982	21911	44047
4983	21915	44041
4984	21920	44039
4985	21925	44035
4986	21929	44030
4987	21933	44025
4988	21939	44023
4989	21942	44017
4990	21946	44011
4991	21951	44007
4992	21956	44004
4993	21959	43998
4994	21963	43993
4995	21968	43988
4996	21972	43984
4997	21976	43979
4998	21980	43973
4999	21985	43970
5000	21990	43968
5001	21994	43963
5002	21998	43957
5003	22003	43955
5004	22007	43949
5005	22011	43943
5006	22015	43937
5007	22020	43934
5008	22024	43930
5009	22028	43924
5010	22034	43924
5011	22039	43919
5012	22042	43913
5013	22046	43907
5014	22052	43908
5015	22057	43903
5016	22060	43897
5017	22065	43894
5018	22069	43889
5019	22073	43883
5020	22077	43878
5021	22082	43874
5022	22087	43871
5023	22091	43865
5024	22094	43860
5025	22100	43857
5026	22104	43853
5027	22108	43848
5028	22112	43842
5029	22118	43841
5030	22122	43836
5031	22126	43831
5032	22132	43828
5033	22137	43825
5034	22141	43820
5035	22145	43815
5036	22150	43813
5037	22154	43808
5038	22158	43802
5039	22162	43797
5040	22167	43794
5041	22171	43789
5042	22175	43783
5043	22179	43779
5044	22183	43773
5045	22187	43767
5046	22191	43762
5047	22194	43756
5048	22198	43751
5049	22202	43745
5050	22206	43740
5051	22210	43734
5052	22215	43731
5053	22218	43725
5054	22222	43720
5055	22226	43714
5056	22230	43708
5057	22234	43703
5058	22237	43697
5059	22241	43692
5060	22245	43686
5061	22249	43681
5062	22253	43676
5063	22257	43670
5064	22261	43665
5065	22265	43660
5066	22268	43654
5067	22272	43648
5068	22276	43642
5069	22279	43636
5070	22283	43631
5071	22287	43625
5072	22290	43619
5073	22295	43614
5074	22298	43608
5075	22302	43602
5076	22306	43597
5077	22309	43591
5078	22313	43586
5079	22317	43580
5080	22321	43574
5081	22324	43569
5082	22328	43563
5083	22332	43557
5084	22336	43552
5085	22339	43546
5086	22343	43540
5087	22347	43534
5088	22351	43529
5089	22354	43523
5090	22358	43517
5091	22362	43512
5092	22365	43506
5093	22369	43500
5094	22373	43495
5095	22376	43489
5096	22380	43483
5097	22384	43477
5098	22387	43471
5099	22391	43466
5100	22395	43460
5101	22399	43454
5102	22402	43448
5103	22406	43443
5104	22410	43438
5105	22414	43433
5106	22418	43427
5107	22422	43422
5108	22426	43416
5109	22429	43411
5110	22433	43405
5111	22437	43400
5112	22441	43395
5113	22445	43389
5114	22449	43384
5115	22452	43378
5116	22456	43373
5117	22460	43367
5118	22464	43362
5119	22468	43356
5120	22472	43351
5121	22477	43347
5122	22484	43348
5123	22487	43343
5124	22492	43339
5125	22498	43337
5126	22502	43331
5127	22505	43326
5128	22512	43326
5129	22516	43320
5130	22520	43315
5131	22524	43310
5132	22533	43316
5133	22538	43311
5134	22542	43307
5135	22547	43303
5136	22551	43297
5137	22554	43292
5138	22558	43287
5139	22563	43282
5140	22566	43276
5141	22570	43271
5142	22575	43268
5143	22585	43273
5144	22589	43269
5145	22594	43266
5146	22598	43260
5147	22601	43254
5148	22605	43248
5149	22611	43246
5150	22615	43241
5151	22618	43235
5152	22622	43230
5153	22629	43230
5154	22635	43228
5155	22639	43223
5156	22644	43221
5157	22648	43216
5158	22652	43210
5159	22656	43205
5160	22662	43204
5161	22666	43198
5162	22670	43193
5163	22675	43191
5164	22685	43197
5165	22693	43199
5166	22697	43194
5167	22701	43189
5168	22707	43187
5169	22712	43184
5170	22716	43178
5171	22719	43173
5172	22724	43168
5173	22729	43165
5174	22733	43160
5175	22737	43155
5176	22743	43153
5177	22747	43149
5178	22751	43144
5179	22757	43141
5180	22762	43138
5181	22766	43133
5182	22770	43128
5183	22776	43127
5184	22780	43122
5185	22784	43117
5186	22788	43112
5187	22795	43112
5188	22798	43106
5189	22802	43101
5190	22808	43098
5191	22812	43093
5192	22815	43088
5193	22819	43082
5194	22827	43084
5195	22831	43079
5196	22835	43073
5197	22839	43069
5198	22845	43066
5199	22848	43061
5200	22852	43055
5201	22857	43052
5202	22861	43047
5203	22865	43042
5204	22869	43036
5205	22875	43035
5206	22879	43030
5207	22883	43024
5208	22887	43019
5209	22894	43019
5210	22897	43014
5211	22901	43008
5212	22906	43004
5213	22911	43001
5214	22915	42996
5215	22918	42990
5216	22924	42988
5217	22928	42982
5218	22932	42977
5219	22938	42976
5220	22943	42972
5221	22947	42967
5222	22950	42962
5223	22956	42960
5224	22960	42955
5225	22964	42949
5226	22968	42944
5227	22973	42941
5228	22977	42936
5229	22981	42930
5230	22985	42926
5231	22991	42924
5232	22995	42919
5233	22999	42914
5234	23006	42913
5235	23010	42908
5236	23013	42903
5237	23017	42897
5238	23023	42895
5239	23026	42889
5240	23030	42884
5241	23034	42879
5242	23041	42878
5243	23045	42873
5244	23049	42868
5245	23054	42866
5246	23058	42860
5247	23062	42855
5248	23066	42849
5249	23072	42848
5250	23076	42843
5251	23080	42838
5252	23085	42836
5253	23092	42835
5254	23096	42829
5255	23099	42824
5256	23105	42823
5257	23109	42818
5258	23113	42812
5259	23117	42807
5260	23123	42806
5261	23129	42803
5262	23133	42798
5263	23138	42796
5264	23142	42790
5265	23146	42785
5266	23150	42780
5267	23156	42779
5268	23160	42773
5269	23164	42768
5270	23168	42764
5271	23172	42759
5272	23176	42753
5273	23180	42747
5274	23185	42744
5275	23194	42748
5276	23197	42742
5277	23205	42743
5278	23208	42737
5279	23212	42732
5280	23217	42729
5281	23222	42726
5282	23226	42720
5283	23230	42714
5284	23238	42716
5285	23242	42711
5286	23245	42706
5287	23251	42703
5288	23255	42698
5289	23259	42693
5290	23263	42688
5291	23267	42683
5292	23271	42678
5293	23275	42673
5294	23279	42667
5295	23284	42665
5296	23289	42660
5297	23292	42655
5298	23296	42649
5299	23303	42648
5300	23307	42644
5301	23311	42638
5302	23315	42635
5303	23324	42637
5304	23328	42632
5305	23332	42627
5306	23336	42623
5307	23340	42618
5308	23344	42612
5309	23349	42609
5310	23353	42604
5311	23357	42598
5312	23360	42592
5313	23365	42589
5314	23370	42586
5315	23374	42580
5316	23378	42575
5317	23385	42576
5318	23390	42571
5319	23393	42565
5320	23399	42563
5321	23403	42558
5322	23407	42553
5323	23411	42548
5324	23416	42545
5325	23420	42541
5326	23424	42535
5327	23428	42529
5328	23434	42529
5329	23438	42524
5330	23442	42518
5331	23446	42513
5332	23451	42510
5333	23455	42505
5334	23459	42499
5335	23463	42494
5336	23468	42491
5337	23472	42486
5338	23476	42480
5339	23480	42475
5340	23485	42472
5341	23489	42467
5342	23493	42461
5343	23497	42457
5344	23501	42452
5345	23505	42447
5346	23512	42447
5347	23518	42445
5348	23522	42440
5349	23526	42435
5350	23531	42433
5351	23536	42428
5352	23540	42423
5353	23543	42417
5354	23549	42415
5355	23553	42410
5356	23557	42405
5357	23563	42404
5358	23568	42400
5359	23572	42394
5360	23576	42389
5361	23580	42384
5362	23584	42380
5363	23588	42375
5364	23592	42370
5365	23602	42374
5366	23606	42369
5367	23610	42364
5368	23616	42363
5369	23620	42358
5370	23624	42352
5371	23628	42349
5372	23633	42345
5373	23637	42339
5374	23641	42334
5375	23646	42331
5376	23650	42326
5377	23654	42320
5378	23658	42315
5379	23664	42314
5380	23668	42308
5381	23672	42303
5382	23677	42300
5383	23681	42295
5384	23685	42290
5385	23689	42285
5386	23693	42280
5387	23698	42277
5388	23702	42272
5389	23706	42267
5390	23711	42263
5391	23716	42260
5392	23720	42254
5393	23723	42249
5394	23730	42248
5395	23734	42243
5396	23738	42237
5397	23743	42234
5398	23747	42230
5399	23751	42224
5400	23755	42219
5401	23761	42218
5402	23766	42214
5403	23769	42208
5404	23773	42202
5405	23779	42200
5406	23782	42195
5407	23786	42189
5408	23790	42184
5409	23798	42186
5410	23804	42184
5411	23809	42180
5412	23814	42177
5413	23818	42172
5414	23822	42167
5415	23827	42165
5416	23832	42160
5417	23836	42155
5418	23840	42150
5419	23845	42147
5420	23849	42142
5421	23853	42136
5422	23857	42132
5423	23863	42130
5424	23867	42125
5425	23870	42119
5426	23876	42116
5427	23881	42113
5428	23885	42108
5429	23889	42102
5430	23898	42107
5431	23902	42101
5432	23907	42099
5433	23912	42094
5434	23915	42089
5435	23919	42083
5436	23924	42079
5437	23928	42075
5438	23932	42070
5439	23936	42064
5440	23941	42061
5441	23947	42060
5442	23956	42064
5443	23962	42061
5444	23966	42056
5445	23971	42053
5446	23981	42059
5447	23989	42060
5448	23998	42064
5449	24009	42071
5450	24018	42075
5451	24028	42081
5452	24039	42087
5453	24049	42092
5454	24059	42098
5455	24069	42103
5456	24074	42101
5457	24079	42096
5458	24082	42090
5459	24086	42085
5460	24092	42083
5461	24096	42078
5462	24100	42073
5463	24105	42070
5464	24110	42065
5465	24114	42060
5466	24118	42055
5467	24123	42052
5468	24128	42048
5469	24131	42043
5470	24135	42037
5471	24140	42034
5472	24144	42029
5473	24148	42023
5474	24152	42018
5475	24156	42013
5476	24159	42007
5477	24163	42001
5478	24167	41996
5479	24170	41990
5480	24174	41984
5481	24178	41979
5482	24182	41973
5483	24185	41967
5484	24189	41962
5485	24193	41956
5486	24196	41950
5487	24200	41945
5488	24204	41939
5489	24208	41934
5490	24211	41928
5491	24215	41922
5492	24219	41917
5493	24222	41911
5494	24226	41906
5495	24230	41900
5496	24233	41894
5497	24238	41889
5498	24241	41883
5499	24245	41878
5500	24248	41872
5501	24252	41867
5502	24256	41861
5503	24260	41855
5504	24263	41850
5505	24267	41845
5506	24272	41840
5507	24276	41835
5508	24280	41830
5509	24284	41825
5510	24288	41820
5511	24292	41814
5512	24295	41809
5513	24299	41804
5514	24303	41798
5515	24307	41793
5516	24310	41787
5517	24314	41781
5518	24318	41776
5519	24322	41771
5520	24326	41765
5521	24329	41760
5522	24333	41754
5523	24338	41750
5524	24341	41744
5525	24345	41739
5526	24349	41734
5527	24353	41729
5528	24357	41723
5529	24361	41718
5530	24365	41712
5531	24369	41707
5532	24372	41702
5533	24376	41696
5534	24380	41690
5535	24384	41685
5536	24387	41680
5537	24391	41674
5538	24395	41669
5539	24398	41663
5540	24403	41659
5541	24407	41654
5542	24411	41648
5543	24415	41643
5544	24419	41638
5545	24423	41632
5546	24426	41627
5547	24430	41621
5548	24434	41616
5549	24438	41611
5550	24441	41605
5551	24445	41599
5552	24449	41593
5553	24454	41590
5554	24458	41585
5555	24461	41580
5556	24465	41574
5557	24470	41571
5558	24474	41566
5559	24478	41561
5560	24483	41557
5561	24488	41554
5562	24493	41551
5563	24498	41546
5564	24503	41542
5565	24507	41538
5566	24513	41536
5567	24518	41532
5568	24522	41527
5569	24529	41527
5570	24533	41524
5571	24538	41519
5572	24543	41516
5573	24549	41514
5574	24553	41509
5575	24559	41508
5576	24564	41504
5577	24568	41499
5578	24573	41496
5579	24578	41493
5580	24583	41489
5581	24587	41484
5582	24592	41480
5583	24596	41476
5584	24600	41470
5585	24603	41464
5586	24608	41460
5587	24612	41455
5588	24616	41449
5589	24620	41444
5590	24623	41439
5591	24628	41435
5592	24632	41429
5593	24635	41423
5594	24640	41419
5595	24644	41414
5596	24647	41408
5597	24651	41402
5598	24655	41397
5599	24660	41394
5600	24664	41389
5601	24667	41383
5602	24674	41381
5603	24677	41376
5604	24681	41370
5605	24685	41364
5606	24689	41360
5607	24693	41356
5608	24697	41350
5609	24701	41344
5610	24705	41339
5611	24710	41336
5612	24713	41330
5613	24717	41324
5614	24722	41320
5615	24726	41316
5616	24730	41311
5617	24734	41306
5618	24739	41302
5619	24743	41298
5620	24747	41292
5621	24750	41286
5622	24756	41284
5623	24760	41279
5624	24764	41273
5625	24767	41268
5626	24774	41267
5627	24780	41265
5628	24784	41259
5629	24789	41257
5630	24794	41253
5631	24797	41247
5632	24801	41242
5633	24807	41240
5634	24811	41235
5635	24815	41229
5636	24820	41225
5637	24824	41221
5638	24827	41215
5639	24831	41209
5640	24835	41204
5641	24841	41202
5642	24844	41196
5643	24848	41191
5644	24853	41187
5645	24858	41183
5646	24862	41178
5647	24865	41173
5648	24870	41168
5649	24875	41165
5650	24879	41160
5651	24883	41155
5652	24888	41152
5653	24892	41147
5654	24896	41141
5655	24900	41136
5656	24905	41134
5657	24909	41129
5658	24913	41123
5659	24917	41118
5660	24923	41116
5661	24927	41111
5662	24931	41106
5663	24935	41101
5664	24940	41097
5665	24944	41092
5666	24948	41087
5667	24953	41084
5668	24957	41079
5669	24961	41074
5670	24965	41069
5671	24971	41067
5672	24975	41062
5673	24979	41057
5674	24983	41052
5675	24989	41049
5676	24993	41044
5677	24997	41039
5678	25004	41039
5679	25007	41034
5680	25011	41029
5681	25015	41023
5682	25021	41021
5683	25025	41017
5684	25029	41012
5685	25034	41007
5686	25038	41003
5687	25042	40998
5688	25046	40993
5689	25053	40992
5690	25057	40987
5691	25061	40982
5692	25067	40980
5693	25071	40975
5694	25075	40970
5695	25079	40964
5696	25083	40960
5697	25088	40956
5698	25092	40951
5699	25096	40946
5700	25101	40943
5701	25105	40938
5702	25109	40933
5703	25113	40928
5704	25120	40927
5705	25123	40922
5706	25127	40916
5707	25132	40913
5708	25137	40910
5709	25141	40905
5710	25145	40899
5711	25152	40898
5712	25156	40893
5713	25159	40887
5714	25163	40882
5715	25169	40881
5716	25173	40876
5717	25177	40870
5718	25183	40867
5719	25187	40863
5720	25191	40858
5721	25195	40852
5722	25199	40847
5723	25203	40842
5724	25207	40837
5725	25211	40832
5726	25215	40828
5727	25220	40824
5728	25223	40818
5729	25227	40813
5730	25233	40811
5731	25237	40806
5732	25241	40801
5733	25245	40795
5734	25251	40794
5735	25255	40788
5736	25259	40783
5737	25262	40778
5738	25268	40775
5739	25272	40770
5740	25276	40765
5741	25280	40760
5742	25285	40757
5743	25289	40751
5744	25293	40746
5745	25298	40743
5746	25302	40738
5747	25306	40733
5748	25310	40728
5749	25318	40729
5750	25322	40724
5751	25326	40719
5752	25330	40714
5753	25334	40710
5754	25338	40704
5755	25342	40699
5756	25349	40698
5757	25353	40693
5758	25356	40688
5759	25360	40682
5760	25366	40681
5761	25370	40675
5762	25374	40670
5763	25378	40665
5764	25383	40661
5765	25387	40656
5766	25391	40651
5767	25396	40648
5768	25400	40643
5769	25404	40638
5770	25408	40633
5771	25413	40630
5772	25417	40625
5773	25421	40619
5774	25425	40614
5775	25430	40611
5776	25434	40606
5777	25438	40601
5778	25442	40596
5779	25447	40593
5780	25452	40588
5781	25456	40583
5782	25463	40583
5783	25467	40578
5784	25471	40573
5785	25475	40568
5786	25481	40566
5787	25485	40562
5788	25490	40557
5789	25495	40555
5790	25500	40550
5791	25504	40546
5792	25508	40540
5793	25514	40539
5794	25518	40534
5795	25522	40529
5796	25526	40524
5797	25532	40522
5798	25536	40517
5799	25539	40511
5800	25545	40509
5801	25549	40504
5802	25553	40499
5803	25557	40494
5804	25563	40492
5805	25567	40487
5806	25571	40481
5807	25576	40478
5808	25581	40474
5809	25585	40469
5810	25588	40463
5811	25594	40462
5812	25598	40457
5813	25602	40451
5814	25606	40446
5815	25612	40443
5816	25616	40438
5817	25619	40433
5818	25623	40428
5819	25628	40424
5820	25632	40419
5821	25636	40414
